run_id,ce_loss,step,dataset,method
5,2.3348417,-42.0,cifar10-noaug,lmap
5,2.2573266,-40.0,cifar10-noaug,lmap
5,2.205951,-38.0,cifar10-noaug,lmap
5,2.1559,-36.0,cifar10-noaug,lmap
5,2.0888429,-34.0,cifar10-noaug,lmap
5,1.984513,-32.0,cifar10-noaug,lmap
5,1.8185477,-30.0,cifar10-noaug,lmap
5,1.5699109,-28.0,cifar10-noaug,lmap
5,1.241923,-26.0,cifar10-noaug,lmap
5,0.8769245,-24.0,cifar10-noaug,lmap
5,0.5391848,-22.0,cifar10-noaug,lmap
5,0.28226665,-20.0,cifar10-noaug,lmap
5,0.123417184,-18.0,cifar10-noaug,lmap
5,0.045182332,-16.0,cifar10-noaug,lmap
5,0.014835682,-14.0,cifar10-noaug,lmap
5,0.005221229,-12.0,cifar10-noaug,lmap
5,0.0024594553,-10.0,cifar10-noaug,lmap
5,0.0015677453,-8.0,cifar10-noaug,lmap
5,0.0012169866,-6.0,cifar10-noaug,lmap
5,0.0010596074,-4.0,cifar10-noaug,lmap
5,0.0009863594,-2.0,cifar10-noaug,lmap
5,0.0009601733,0.0,cifar10-noaug,lmap
5,0.0009731128,2.0,cifar10-noaug,lmap
5,0.0010304883,4.0,cifar10-noaug,lmap
5,0.0011698232,6.0,cifar10-noaug,lmap
5,0.001511351,8.0,cifar10-noaug,lmap
5,0.0025184166,10.0,cifar10-noaug,lmap
5,0.006423568,12.0,cifar10-noaug,lmap
5,0.022532528,14.0,cifar10-noaug,lmap
5,0.07533119,16.0,cifar10-noaug,lmap
5,0.20277312,18.0,cifar10-noaug,lmap
5,0.4363657,20.0,cifar10-noaug,lmap
5,0.77462107,22.0,cifar10-noaug,lmap
5,1.1655775,24.0,cifar10-noaug,lmap
5,1.5322951,26.0,cifar10-noaug,lmap
5,1.8181316,28.0,cifar10-noaug,lmap
5,2.0130517,30.0,cifar10-noaug,lmap
5,2.1378794,32.0,cifar10-noaug,lmap
5,2.2215855,34.0,cifar10-noaug,lmap
5,2.2870326,36.0,cifar10-noaug,lmap
5,2.3563216,38.0,cifar10-noaug,lmap
5,2.4648623,40.0,cifar10-noaug,lmap
5,2.6839693,42.0,cifar10-noaug,lmap
5,3.1826298,44.0,cifar10-noaug,lmap
5,4.2996893,46.0,cifar10-noaug,lmap
5,6.536611,48.0,cifar10-noaug,lmap
5,10.414771,50.0,cifar10-noaug,lmap
6,14.126985,-50.0,cifar10-noaug,lmap
6,7.7763023,-48.0,cifar10-noaug,lmap
6,4.313019,-46.0,cifar10-noaug,lmap
6,2.8650825,-44.0,cifar10-noaug,lmap
6,2.443429,-42.0,cifar10-noaug,lmap
6,2.3337402,-40.0,cifar10-noaug,lmap
6,2.2968762,-38.0,cifar10-noaug,lmap
6,2.2724955,-36.0,cifar10-noaug,lmap
6,2.238436,-34.0,cifar10-noaug,lmap
6,2.1799457,-32.0,cifar10-noaug,lmap
6,2.0803778,-30.0,cifar10-noaug,lmap
6,1.916781,-28.0,cifar10-noaug,lmap
6,1.6663008,-26.0,cifar10-noaug,lmap
6,1.3248719,-24.0,cifar10-noaug,lmap
6,0.93023086,-22.0,cifar10-noaug,lmap
6,0.55682296,-20.0,cifar10-noaug,lmap
6,0.27430022,-18.0,cifar10-noaug,lmap
6,0.107267536,-16.0,cifar10-noaug,lmap
6,0.033323687,-14.0,cifar10-noaug,lmap
6,0.009269384,-12.0,cifar10-noaug,lmap
6,0.0031771807,-10.0,cifar10-noaug,lmap
6,0.001696661,-8.0,cifar10-noaug,lmap
6,0.0012383702,-6.0,cifar10-noaug,lmap
6,0.0010604878,-4.0,cifar10-noaug,lmap
6,0.0009850669,-2.0,cifar10-noaug,lmap
6,0.0009601733,0.0,cifar10-noaug,lmap
6,0.00097520696,2.0,cifar10-noaug,lmap
6,0.0010337976,4.0,cifar10-noaug,lmap
6,0.0011648065,6.0,cifar10-noaug,lmap
6,0.0014511532,8.0,cifar10-noaug,lmap
6,0.002146493,10.0,cifar10-noaug,lmap
6,0.0041970364,12.0,cifar10-noaug,lmap
6,0.011031701,14.0,cifar10-noaug,lmap
6,0.0328049,16.0,cifar10-noaug,lmap
6,0.09007789,18.0,cifar10-noaug,lmap
6,0.20858875,20.0,cifar10-noaug,lmap
6,0.40615463,22.0,cifar10-noaug,lmap
6,0.6808064,24.0,cifar10-noaug,lmap
6,1.0074263,26.0,cifar10-noaug,lmap
6,1.342176,28.0,cifar10-noaug,lmap
6,1.6353521,30.0,cifar10-noaug,lmap
6,1.8562719,32.0,cifar10-noaug,lmap
6,2.0063303,34.0,cifar10-noaug,lmap
6,2.1065803,36.0,cifar10-noaug,lmap
6,2.1782765,38.0,cifar10-noaug,lmap
6,2.2374442,40.0,cifar10-noaug,lmap
6,2.3035629,42.0,cifar10-noaug,lmap
6,2.4107807,44.0,cifar10-noaug,lmap
6,2.6339767,46.0,cifar10-noaug,lmap
6,3.1365538,48.0,cifar10-noaug,lmap
6,4.2015276,50.0,cifar10-noaug,lmap
7,5.1456943,-50.0,cifar10-noaug,lmap
7,3.6962936,-48.0,cifar10-noaug,lmap
7,2.9188027,-46.0,cifar10-noaug,lmap
7,2.5446146,-44.0,cifar10-noaug,lmap
7,2.3772333,-42.0,cifar10-noaug,lmap
7,2.2992306,-40.0,cifar10-noaug,lmap
7,2.2506855,-38.0,cifar10-noaug,lmap
7,2.2032602,-36.0,cifar10-noaug,lmap
7,2.139898,-34.0,cifar10-noaug,lmap
7,2.0484955,-32.0,cifar10-noaug,lmap
7,1.9117937,-30.0,cifar10-noaug,lmap
7,1.7061512,-28.0,cifar10-noaug,lmap
7,1.417978,-26.0,cifar10-noaug,lmap
7,1.0664387,-24.0,cifar10-noaug,lmap
7,0.70770466,-22.0,cifar10-noaug,lmap
7,0.40460154,-20.0,cifar10-noaug,lmap
7,0.19407925,-18.0,cifar10-noaug,lmap
7,0.07638407,-16.0,cifar10-noaug,lmap
7,0.025046678,-14.0,cifar10-noaug,lmap
7,0.0077899103,-12.0,cifar10-noaug,lmap
7,0.0029812772,-10.0,cifar10-noaug,lmap
7,0.0016519512,-8.0,cifar10-noaug,lmap
7,0.0012150297,-6.0,cifar10-noaug,lmap
7,0.0010455309,-4.0,cifar10-noaug,lmap
7,0.0009772404,-2.0,cifar10-noaug,lmap
7,0.0009601733,0.0,cifar10-noaug,lmap
7,0.0009849884,2.0,cifar10-noaug,lmap
7,0.0010584497,4.0,cifar10-noaug,lmap
7,0.0012210499,6.0,cifar10-noaug,lmap
7,0.0016111272,8.0,cifar10-noaug,lmap
7,0.0028187004,10.0,cifar10-noaug,lmap
7,0.007769257,12.0,cifar10-noaug,lmap
7,0.027466567,14.0,cifar10-noaug,lmap
7,0.08886396,16.0,cifar10-noaug,lmap
7,0.2310935,18.0,cifar10-noaug,lmap
7,0.481272,20.0,cifar10-noaug,lmap
7,0.8243018,22.0,cifar10-noaug,lmap
7,1.1991912,24.0,cifar10-noaug,lmap
7,1.5324531,26.0,cifar10-noaug,lmap
7,1.7856593,28.0,cifar10-noaug,lmap
7,1.9646086,30.0,cifar10-noaug,lmap
7,2.091486,32.0,cifar10-noaug,lmap
7,2.1875544,34.0,cifar10-noaug,lmap
7,2.2709224,36.0,cifar10-noaug,lmap
7,2.3611233,38.0,cifar10-noaug,lmap
7,2.4913843,40.0,cifar10-noaug,lmap
7,2.732928,42.0,cifar10-noaug,lmap
7,3.2387905,44.0,cifar10-noaug,lmap
7,4.3385887,46.0,cifar10-noaug,lmap
7,6.629245,48.0,cifar10-noaug,lmap
7,11.11201,50.0,cifar10-noaug,lmap
8,6.9062686,-50.0,cifar10-noaug,lmap
8,4.5271645,-48.0,cifar10-noaug,lmap
8,3.299233,-46.0,cifar10-noaug,lmap
8,2.7354195,-44.0,cifar10-noaug,lmap
8,2.484989,-42.0,cifar10-noaug,lmap
8,2.3545449,-40.0,cifar10-noaug,lmap
8,2.2661126,-38.0,cifar10-noaug,lmap
8,2.1851487,-36.0,cifar10-noaug,lmap
8,2.089663,-34.0,cifar10-noaug,lmap
8,1.9566418,-32.0,cifar10-noaug,lmap
8,1.762409,-30.0,cifar10-noaug,lmap
8,1.4920565,-28.0,cifar10-noaug,lmap
8,1.1572284,-26.0,cifar10-noaug,lmap
8,0.8032355,-24.0,cifar10-noaug,lmap
8,0.48881507,-22.0,cifar10-noaug,lmap
8,0.2559234,-20.0,cifar10-noaug,lmap
8,0.11369195,-18.0,cifar10-noaug,lmap
8,0.04295656,-16.0,cifar10-noaug,lmap
8,0.014628565,-14.0,cifar10-noaug,lmap
8,0.0052897204,-12.0,cifar10-noaug,lmap
8,0.0024549025,-10.0,cifar10-noaug,lmap
8,0.0015352257,-8.0,cifar10-noaug,lmap
8,0.0011844806,-6.0,cifar10-noaug,lmap
8,0.0010361515,-4.0,cifar10-noaug,lmap
8,0.0009740789,-2.0,cifar10-noaug,lmap
8,0.0009601733,0.0,cifar10-noaug,lmap
8,0.000988363,2.0,cifar10-noaug,lmap
8,0.0010657915,4.0,cifar10-noaug,lmap
8,0.0012346483,6.0,cifar10-noaug,lmap
8,0.0016304409,8.0,cifar10-noaug,lmap
8,0.0027799413,10.0,cifar10-noaug,lmap
8,0.0072112903,12.0,cifar10-noaug,lmap
8,0.025876367,14.0,cifar10-noaug,lmap
8,0.090199135,16.0,cifar10-noaug,lmap
8,0.2502637,18.0,cifar10-noaug,lmap
8,0.53918517,20.0,cifar10-noaug,lmap
8,0.93363905,22.0,cifar10-noaug,lmap
8,1.3490473,24.0,cifar10-noaug,lmap
8,1.6938522,26.0,cifar10-noaug,lmap
8,1.9303026,28.0,cifar10-noaug,lmap
8,2.0728414,30.0,cifar10-noaug,lmap
8,2.1533887,32.0,cifar10-noaug,lmap
8,2.1992347,34.0,cifar10-noaug,lmap
8,2.2290237,36.0,cifar10-noaug,lmap
8,2.2562459,38.0,cifar10-noaug,lmap
8,2.2982936,40.0,cifar10-noaug,lmap
8,2.3898563,42.0,cifar10-noaug,lmap
8,2.6011608,44.0,cifar10-noaug,lmap
8,3.0213952,46.0,cifar10-noaug,lmap
8,3.6754143,48.0,cifar10-noaug,lmap
8,4.5225735,50.0,cifar10-noaug,lmap
9,9.248685,-50.0,cifar10-noaug,lmap
9,5.9861155,-48.0,cifar10-noaug,lmap
9,4.1103654,-46.0,cifar10-noaug,lmap
9,3.134665,-44.0,cifar10-noaug,lmap
9,2.6702752,-42.0,cifar10-noaug,lmap
9,2.4449437,-40.0,cifar10-noaug,lmap
9,2.313913,-38.0,cifar10-noaug,lmap
9,2.2128146,-36.0,cifar10-noaug,lmap
9,2.1151054,-34.0,cifar10-noaug,lmap
9,2.0059187,-32.0,cifar10-noaug,lmap
9,1.8694059,-30.0,cifar10-noaug,lmap
9,1.6853946,-28.0,cifar10-noaug,lmap
