run_id,ce_loss,step,dataset,method
12,0.00048157448,-6.0,cifar10,ps
12,0.000420042,-4.0,cifar10,ps
12,0.00038762946,-2.0,cifar10,ps
12,0.0003777302,0.0,cifar10,ps
12,0.00038759384,2.0,cifar10,ps
12,0.00041953314,4.0,cifar10,ps
12,0.00047857853,6.0,cifar10,ps
12,0.0005775033,8.0,cifar10,ps
12,0.00074011664,10.0,cifar10,ps
12,0.0010084882,12.0,cifar10,ps
12,0.0014613009,14.0,cifar10,ps
12,0.0022432078,16.0,cifar10,ps
12,0.003617373,18.0,cifar10,ps
12,0.006045095,20.0,cifar10,ps
12,0.010305537,22.0,cifar10,ps
12,0.017678285,24.0,cifar10,ps
12,0.030174596,26.0,cifar10,ps
12,0.050792266,28.0,cifar10,ps
12,0.08374119,30.0,cifar10,ps
12,0.13434716,32.0,cifar10,ps
12,0.20886308,34.0,cifar10,ps
12,0.3138443,36.0,cifar10,ps
12,0.45549592,38.0,cifar10,ps
12,0.638356,40.0,cifar10,ps
12,0.86444473,42.0,cifar10,ps
12,1.1323379,44.0,cifar10,ps
12,1.4378406,46.0,cifar10,ps
12,1.7752787,48.0,cifar10,ps
12,2.1400647,50.0,cifar10,ps
13,2.1266117,-50.0,cifar10,ps
13,1.8087181,-48.0,cifar10,ps
13,1.5088795,-46.0,cifar10,ps
13,1.226796,-44.0,cifar10,ps
13,0.96659446,-42.0,cifar10,ps
