mode,corruption,level,seed_id,s/test/acc,s/test/sel_acc
ps,elastic,2,1,90.2539074420929,97.79800415039062
ps,elastic,1,1,90.771484375,98.13353729248048
ps,defocus_blur,5,1,53.50586175918579,72.08998107910156
ps,defocus_blur,4,1,79.5605480670929,93.67880249023438
ps,defocus_blur,3,1,88.73047232627869,97.38287353515624
ps,defocus_blur,2,1,93.7402367591858,98.81788635253906
ps,defocus_blur,1,1,94.9902355670929,99.23001861572266
ps,contrast,5,1,30.263671278953552,45.837852478027344
ps,contrast,4,1,76.25976800918579,92.15264129638672
ps,contrast,3,1,87.3828113079071,97.01348114013672
ps,contrast,2,1,91.357421875,98.44611358642578
ps,contrast,1,1,94.6093738079071,99.21763610839844
ps,brightness,5,1,90.9082055091858,98.23953247070312
ps,brightness,4,1,93.2324230670929,98.89634704589844
ps,brightness,3,1,94.140625,99.06442260742188
ps,brightness,2,1,94.9902355670929,99.2270050048828
ps,brightness,1,1,95.1953113079071,99.20317840576172
ps,zoom_blur,5,2,67.7734375,84.80806732177734
ps,zoom_blur,4,2,77.0214855670929,91.18421936035156
ps,zoom_blur,3,2,82.0117175579071,94.3009033203125
ps,zoom_blur,2,2,87.4804675579071,96.96283721923828
ps,zoom_blur,1,2,89.6191418170929,97.6335220336914
ps,speckle_noise,5,2,38.935548067092896,56.0048828125
ps,speckle_noise,4,2,49.755859375,68.69428253173828
ps,speckle_noise,3,2,64.5214855670929,82.24845123291016
ps,speckle_noise,2,2,71.62109613418579,88.30361938476562
ps,speckle_noise,1,2,87.109375,97.20248413085938
ps,spatter,5,2,77.52929925918579,90.82807159423828
ps,spatter,4,2,86.04492545127869,96.38329315185548
ps,spatter,3,2,84.09180045127869,95.65108489990234
ps,spatter,2,2,87.9589855670929,97.28224182128906
ps,spatter,1,2,93.0078148841858,98.88726043701172
ps,snow,5,2,78.31054925918579,92.67200469970705
ps,snow,4,2,82.72461295127869,95.04186248779295
ps,snow,3,2,84.1992199420929,95.7109603881836
ps,snow,2,2,81.640625,94.60741424560548
ps,snow,1,2,90.5078113079071,98.15101623535156
ps,shot_noise,5,2,31.679686903953552,44.231231689453125
ps,shot_noise,4,2,42.07031428813934,57.85333633422851
ps,shot_noise,3,2,51.542967557907104,67.6583480834961
ps,shot_noise,2,2,77.01172232627869,92.05431365966795
ps,shot_noise,1,2,86.62109375,97.09042358398438
ps,saturate,5,2,89.4726574420929,98.05998229980467
ps,saturate,4,2,92.6562488079071,98.72119140625
ps,saturate,3,2,94.4140613079071,99.09586334228516
ps,saturate,2,2,91.0351574420929,98.27328491210938
ps,saturate,1,2,92.8906261920929,98.77442932128906
ps,pixelate,5,2,53.26172113418579,74.49103546142578
ps,pixelate,4,2,72.40234613418579,89.76153564453125
