run_id,lr,seed,epochs,dataset,momentum,ckpt_path,optimizer,batch_size,model_name,label_noise,train_subset,weight_decay,sgd/val/epoch,sgd/train/epoch,sgd/train/avg_nll,_timestamp,sgd/val/acc,sgd/test/nll,train/best_acc,sgd/test/avg_nll,sgd/val/nll,sgd/test/acc,sgd/train/nll,test/best_acc,sgd/test/epoch,val/best_epoch,sgd/val/avg_nll,sgd/train/mini_loss,_step,_wandb,_runtime,val/best_acc,sgd/train/acc,mode,func_decay,decay
961whuf3,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.24277712411067665,199,199,2.302927017211914,1667303235.049905,0.09450000524520874,23028.857421875,0.09851999580860138,2.3028857707977295,23026.759765625,0.10000000149011612,115146.359375,0.10000000149011612,5,5,2.302676200866699,2.3023524284362793,1007,{'runtime': 1789},1786.7013750076294,0.10740000754594804,0.09851999580860138,PS-MAP,,0.24277712411067665
xpdgmm14,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.0014021685513408942,199,199,0.928745687007904,1667303259.145754,0.8850000500679016,4473.5556640625,0.7806599736213684,0.4473555982112885,4384.322265625,0.9065000414848328,46437.28515625,0.9065000414848328,85,85,0.4384322464466095,0.0034073535352945328,1019,{'runtime': 1817},1811.471795797348,0.909000039100647,0.7806599736213684,PS-MAP,,0.0014021685513408942
su87lqzj,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.5,1,0.0001083767744332334,199,199,1.657423496246338,1667303253.676902,0.6983000040054321,8433.2177734375,0.5233799815177917,0.8433218002319336,11439.720703125,0.8906000256538391,82871.1796875,0.8906000256538391,5,5,1.1439721584320068,0.003200545674189925,1011,{'runtime': 1818},1814.031811952591,0.8957000374794006,0.5233799815177917,PS-MAP,,0.0001083767744332334
60krw4jt,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.5,1,0.04260237237908051,199,199,2.108551263809204,1667303100.701615,0.0999000072479248,17165.1875,0.25887998938560486,1.7165188789367676,23027.0234375,0.4181000292301178,105427.5703125,0.4181000292301178,2,2,2.3027024269104004,2.3031411170959473,1003,{'runtime': 1743},1739.5154831409454,0.4238000214099884,0.25887998938560486,PS-MAP,,0.04260237237908051
oe7opcl2,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.0005151824271506017,199,199,0.000691988505423069,1667303294.8036096,0.9379000663757324,3216.511962890625,1.0,0.3216512203216553,2877.29833984375,0.9317000508308412,34.59942626953125,0.9317000508308412,160,160,0.2877298593521118,0.001239107921719551,1025,{'runtime': 1943},1939.1446866989136,0.9380000233650208,1.0,PS-MAP,,0.0005151824271506017
2rrhpgcs,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,7.564279297077647e-06,199,199,1.3198289707361257e-05,1667303246.2640133,0.9390000700950624,4344.396484375,1.0,0.43443965911865234,3680.7216796875,0.93340003490448,0.659914493560791,0.93340003490448,180,180,0.36807218194007874,3.116409061476588e-05,1041,{'runtime': 1917},1912.764339208603,0.9392000436782836,1.0,PS-MAP,,7.564279297077647e-06
h722h6wa,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.0014881153865327673,199,199,2.1808104515075684,1667303051.9897895,0.30740001797676086,13926.564453125,0.2646400034427643,1.3926565647125244,27735.103515625,0.8477000594139099,109040.5234375,0.8477000594139099,101,101,2.773510456085205,0.005105220712721348,1025,{'runtime': 1831},1825.6794984340668,0.8437000513076782,0.2646400034427643,PS-MAP,,0.0014881153865327673
e6g2w567,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.00012168588542236108,199,199,0.0001811269175959751,1667303068.693623,0.939900040626526,3360.758544921875,1.0,0.33607587218284607,3003.66259765625,0.9335000514984132,9.05634593963623,0.9335000514984132,179,179,0.30036628246307373,0.0002685009385459125,1043,{'runtime': 1863},1861.3149070739744,0.9403000473976136,1.0,PS-MAP,,0.00012168588542236108
kxs94l5f,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.8181579110922869,199,199,2.30277681350708,1667302986.6976857,0.09740000218153,23026.9609375,0.09845999628305437,2.302696228027344,23026.169921875,0.10000000149011612,115138.84375,0.10000000149011612,2,2,2.302617073059082,2.302415609359741,1003,{'runtime': 1788},1781.9248707294464,0.10740000754594804,0.09845999628305437,PS-MAP,,0.8181579110922869
gtzvfi1y,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.0006657550054682604,199,199,2.1831493377685547,1667302909.301977,0.3223000168800354,14975.826171875,0.26451998949050903,1.4975826740264893,25328.34375,0.8468000292778015,109157.46875,0.8468000292778015,9,9,2.532834529876709,0.002309916540980339,1013,{'runtime': 1793},1788.8331067562103,0.8518000245094299,0.26451998949050903,PS-MAP,,0.0006657550054682604
49yh57si,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,1.1200424228632191e-06,199,199,3.117561163890059e-06,1667302955.5441036,0.9384000301361084,5132.60205078125,1.0,0.5132602453231812,4494.00341796875,0.9335000514984132,0.15587806701660156,0.9335000514984132,115,115,0.4494003653526306,5.515940301847877e-06,1041,{'runtime': 1837},1833.162626504898,0.9398000240325928,1.0,PS-MAP,,1.1200424228632191e-06
rg1vdyx1,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,1.5613077119970923e-05,199,199,0.9410440921783448,1667302836.4988291,0.881600022315979,4300.45947265625,0.7695800065994263,0.4300459623336792,6612.67236328125,0.905500054359436,47052.20703125,0.905500054359436,3,3,0.6612672805786133,6.009499338688329e-05,1007,{'runtime': 1749},1744.9258542060852,0.911400020122528,0.7695800065994263,PS-MAP,,1.5613077119970923e-05
ayqbjm54,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.5,1,1.1601163867371563e-06,199,199,1.7045910358428955,1667302847.3338437,0.6817000508308411,8167.81005859375,0.5142599940299988,0.8167810440063477,21836.255859375,0.8870000243186951,85229.5546875,0.8870000243186951,3,3,2.1836256980895996,1.5940560842864215e-05,1007,{'runtime': 1792},1791.0059854984283,0.8943000435829163,0.5142599940299988,PS-MAP,,1.1601163867371563e-06
0xj5gexe,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.003345747881419696,199,199,0.9622374176979064,1667302906.079017,0.8515000343322754,4697.92919921875,0.772159993648529,0.4697929322719574,5633.85595703125,0.9000000357627869,48111.87109375,0.9000000357627869,140,140,0.5633856058120728,0.01148569956421852,1033,{'runtime': 1897},1895.882570028305,0.9085000157356262,0.772159993648529,PS-MAP,,0.003345747881419696
m60z4lbq,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.0002030969071836781,199,199,0.00030700030038133264,1667302824.155191,0.9361000657081604,3397.349853515625,1.0,0.3397350013256073,3136.7138671875,0.932900071144104,15.350015640258787,0.932900071144104,145,145,0.31367141008377075,0.0003756344085559249,1033,{'runtime': 1891},1886.3162789344788,0.9367000460624696,1.0,PS-MAP,,0.0002030969071836781
zswe1l00,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.9785856271193992,199,199,2.302772521972656,1667302675.2530212,0.09740000218153,23027.208984375,0.09831999987363815,2.3027210235595703,23026.01171875,0.10000000149011612,115138.625,0.10000000149011612,4,4,2.3026013374328613,2.3025598526000977,1003,{'runtime': 1753},1749.502440214157,0.10740000754594804,0.09831999987363815,PS-MAP,,0.9785856271193992
q9cuo8cl,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.019398818220364666,199,199,0.4875972270965576,1667302766.194033,0.8281000256538391,5225.01025390625,0.8341799974441528,0.5225010514259338,5096.53955078125,0.8202000260353088,24379.861328125,0.8202000260353088,198,198,0.5096539855003357,0.4958586394786834,1041,{'runtime': 1869},1864.4483919143677,0.829800009727478,0.8341799974441528,PS-MAP,,0.019398818220364666
ip1ktaev,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.0001482204239717103,199,199,0.00022352881205733863,1667302735.1332068,0.9387000203132628,3264.12890625,1.0,0.3264129161834717,3097.13427734375,0.9330000281333924,11.176441192626951,0.9330000281333924,193,193,0.3097134530544281,0.00023304969363380224,1039,{'runtime': 1863},1856.623174905777,0.9397000670433044,1.0,PS-MAP,,0.0001482204239717103
b64euzsg,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.1855772067896732,199,199,2.303311347961426,1667302662.4016962,0.09450000524520874,23033.876953125,0.09851999580860138,2.3033878803253174,23026.9375,0.10000000149011612,115165.5703125,0.10000000149011612,20,20,2.3026938438415527,2.3024702072143555,1011,{'runtime': 1801},1794.7346761226654,0.10740000754594804,0.09851999580860138,PS-MAP,,0.1855772067896732
hz6cwgoy,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.08135032803257228,199,199,2.295438051223755,1667302532.8501754,0.09520000219345091,22935.560546875,0.1272999942302704,2.2935562133789062,23027.40625,0.13210000097751615,114771.90625,0.13210000097751615,2,2,2.3027408123016357,2.3024964332580566,1003,{'runtime': 1689},1686.7182552814484,0.13120000064373016,0.1272999942302704,PS-MAP,,0.08135032803257228
ihnlo8w9,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,7.041811799954954e-07,199,199,0.8497226238250732,1667302627.9564295,0.8784000277519226,4462.99462890625,0.7871399521827698,0.4462994933128357,9352.76953125,0.9040000438690186,42486.1328125,0.9040000438690186,5,5,0.935276985168457,3.0435952794505283e-05,1007,{'runtime': 1808},1802.330852508545,0.9080000519752502,0.7871399521827698,PS-MAP,,7.041811799954954e-07
hw5ekiad,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.5,1,1.762826981136747e-05,199,199,1.6310477256774902,1667302516.6895566,0.6873000264167786,8404.23046875,0.5260399580001831,0.8404231071472168,16112.1103515625,0.8878000378608704,81552.390625,0.8878000378608704,5,5,1.6112110614776611,8.04680457804352e-05,1009,{'runtime': 1783},1779.9086065292358,0.8903000354766846,0.5260399580001831,PS-MAP,,1.762826981136747e-05
ga69xj3z,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.0003482455631666766,199,199,2.1832053661346436,1667302517.3088522,0.32190001010894775,15876.2119140625,0.2608399987220764,1.5876212120056152,27173.53515625,0.8339000344276428,109160.265625,0.8339000344276428,4,4,2.717353582382202,0.0011640617158263922,1007,{'runtime': 1791},1786.2319831848145,0.8408000469207764,0.2608399987220764,PS-MAP,,0.0003482455631666766
ay6qf84m,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.0008966577280612525,199,199,2.1909286975860596,1667302530.8764834,0.3125,15664.0595703125,0.2620599865913391,1.566406011581421,26123.513671875,0.844700038433075,109546.4375,0.844700038433075,14,14,2.612351417541504,0.0024869863409549,1009,{'runtime': 1820},1814.436906337738,0.8449000120162964,0.2620599865913391,PS-MAP,,0.0008966577280612525
2vutsbyy,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,8.775392889000072e-07,199,199,0.8474445343017578,1667302518.1513617,0.8749000430107117,4331.392578125,0.7906999588012695,0.4331392645835877,9713.4921875,0.9046000242233276,42372.2265625,0.9046000242233276,5,5,0.9713492393493652,2.537611362640746e-05,1009,{'runtime': 1811},1809.8856265544891,0.9113000631332396,0.7906999588012695,PS-MAP,,8.775392889000072e-07
5ow0uf6u,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.004268775325399976,199,199,2.178950786590576,1667302539.548769,0.801800012588501,15604.009765625,0.25429999828338623,1.5604010820388794,15762.080078125,0.7987000346183777,108947.546875,0.7987000346183777,191,191,1.5762081146240234,2.212470054626465,1029,{'runtime': 1871},1869.058273077011,0.8069000244140625,0.25429999828338623,PS-MAP,,0.004268775325399976
pzo5qqvb,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.5,1,0.0003264563200598795,199,199,1.6882182359695437,1667302454.1136684,0.7020000219345093,8496.8583984375,0.5187999606132507,0.8496859073638916,10972.5625,0.884600043296814,84410.9140625,0.884600043296814,6,6,1.0972563028335571,0.0008542389841750264,1007,{'runtime': 1785},1783.6229734420776,0.8910000324249268,0.5187999606132507,PS-MAP,,0.0003264563200598795
wr283o9w,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.0004992484986916698,199,199,0.0007619586540386081,1667302539.0912611,0.9384000301361084,3157.254150390625,1.0,0.3157254159450531,2748.739013671875,0.9331000447273254,38.09793472290039,0.9331000447273254,185,185,0.27487391233444214,0.0010894767474383116,1043,{'runtime': 1889},1886.614112138748,0.9389000535011292,1.0,PS-MAP,,0.0004992484986916698
7xzfbcvp,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.0011633662937245944,199,199,0.9582774043083192,1667302469.070212,0.8814000487327576,4250.51953125,0.775119960308075,0.4250519871711731,4500.220703125,0.9105000495910645,47913.87109375,0.9105000495910645,41,41,0.4500221014022827,0.0031757145188748837,1015,{'runtime': 1829},1824.2289249897003,0.912500023841858,0.775119960308075,PS-MAP,,0.0011633662937245944
eggnwdak,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.9642293837683164,199,199,2.3027284145355225,1667302343.2656388,0.09450000524520874,23027.1640625,0.09851999580860138,2.3027164936065674,23026.14453125,0.10000000149011612,115136.421875,0.10000000149011612,0,0,2.302614450454712,2.302628993988037,1001,{'runtime': 1708},1705.842396736145,0.10740000754594804,0.09851999580860138,PS-MAP,,0.9642293837683164
58yrojkc,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.0003328372509249848,199,199,0.9775099754333496,1667302384.030343,0.8906000256538391,4994.62060546875,0.7616199851036072,0.4994620978832245,4566.03857421875,0.898300051689148,48875.5,0.898300051689148,3,3,0.4566038846969605,0.0007674881489947438,1005,{'runtime': 1798},1797.1880221366882,0.9075000286102296,0.7616199851036072,PS-MAP,,0.0003328372509249848
dbygganr,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.00013422560103456413,199,199,2.1213603019714355,1667302298.803731,0.33980002999305725,14907.7421875,0.27366000413894653,1.4907742738723757,28387.10546875,0.8105000257492065,106068.0234375,0.8105000257492065,6,6,2.83871078491211,0.0006946068024262786,1009,{'runtime': 1726},1722.0243690013883,0.8195000290870667,0.27366000413894653,PS-MAP,,0.00013422560103456413
v9flgtk6,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.005743261978056298,199,199,2.2415401935577393,1667302343.66907,0.10740000754594804,16629.7578125,0.22540000081062317,1.6629759073257446,23024.546875,0.7009000182151794,112077.015625,0.7009000182151794,12,12,2.302454710006714,2.3040335178375244,1007,{'runtime': 1785},1782.1263139247894,0.7069000601768494,0.22540000081062317,PS-MAP,,0.005743261978056298
nxewh8a8,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.006071179085860084,199,199,0.8795917630195618,1667302439.096975,0.901300013065338,4704.05615234375,0.7915999889373779,0.470405638217926,4638.38623046875,0.8987000584602356,43979.58984375,0.8987000584602356,191,191,0.4638386368751526,1.0464420318603516,1037,{'runtime': 1887},1881.9688143730164,0.905500054359436,0.7915999889373779,PS-MAP,,0.006071179085860084
jmbyrgsy,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,1.237480902846219e-06,199,199,0.9459666013717652,1667302230.5714643,0.8813000321388245,4386.87353515625,0.7720800042152405,0.43868738412857056,9124.1181640625,0.9046000242233276,47298.33203125,0.9046000242233276,3,3,0.9124118685722352,1.5989611711120233e-05,1005,{'runtime': 1741},1738.767840385437,0.9119000434875488,0.7720800042152405,PS-MAP,,1.237480902846219e-06
misyn09e,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,1.2323579287168424e-05,199,199,0.9506625533103944,1667302225.372573,0.8800000548362732,4607.43798828125,0.7689200043678284,0.4607438147068024,6877.68701171875,0.9018000364303588,47533.12890625,0.9018000364303588,3,3,0.6877687573432922,9.19716912903823e-05,1007,{'runtime': 1754},1751.6250195503235,0.9092000722885132,0.7689200043678284,PS-MAP,,1.2323579287168424e-05
496b339w,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.10973857059793932,199,199,2.3050808906555176,1667302173.0185077,0.09740000218153,23051.0703125,0.0988599956035614,2.3051071166992188,23026.23828125,0.10000000149011612,115254.046875,0.10000000149011612,0,0,2.302623987197876,2.3028266429901123,1001,{'runtime': 1715},1709.3750264644625,0.10740000754594804,0.0988599956035614,PS-MAP,,0.10973857059793932
2iszcx9s,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.008769446655720114,199,199,0.9951330423355104,1667302326.800938,0.8947000503540039,4805.3388671875,0.7556799650192261,0.4805338978767395,4793.24072265625,0.8937000632286072,49756.65234375,0.8937000632286072,199,199,0.4793241024017334,1.253612399101257,1055,{'runtime': 1951},1946.1073501110077,0.8947000503540039,0.7556799650192261,PS-MAP,,0.008769446655720114
s5xcw4kc,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,4.281234435990125e-05,199,199,0.9017983078956604,1667302120.467163,0.8928000330924988,4283.51416015625,0.7768399715423584,0.4283514320850372,5109.3212890625,0.9071000218391418,45089.91796875,0.9071000218391418,4,4,0.5109321475028992,0.00011448501754784957,1009,{'runtime': 1869},1862.417536020279,0.9137000441551208,0.7768399715423584,PS-MAP,,4.281234435990125e-05
lz5h2zcb,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.00019807760343885304,199,199,0.8949036598205566,1667301973.215409,0.891700029373169,4261.75341796875,0.7833799719810486,0.4261753559112549,4560.4755859375,0.9116000533103944,44745.18359375,0.9116000533103944,5,5,0.4560475945472718,0.0005172480014152825,1007,{'runtime': 1796},1794.1142139434814,0.9146000146865844,0.7833799719810486,PS-MAP,,0.00019807760343885304
a9dxbu33,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,1.8010474238162e-05,199,199,2.152463674545288,1667301788.712715,0.34050002694129944,14973.6015625,0.26732000708580017,1.4973602294921875,39704.63671875,0.8207000494003296,107623.1875,0.8207000494003296,4,4,3.970463752746582,6.167012907098979e-05,1007,{'runtime': 1614},1609.33872961998,0.8325000405311584,0.26732000708580017,PS-MAP,,1.8010474238162e-05
xnerhmjp,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.5,1,0.06850322358408545,199,199,2.2504706382751465,1667301722.430397,0.09740000218153,21545.26953125,0.1440799981355667,2.154526948928833,23026.564453125,0.18640001118183136,112523.5390625,0.18640001118183136,1,1,2.302656650543213,2.3027124404907227,1003,{'runtime': 1749},1744.3126170635223,0.1867000162601471,0.1440799981355667,PS-MAP,,0.06850322358408545
qeegegdm,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,4.180474502929713e-07,199,199,2.397226580796996e-06,1667301877.5654037,0.93830007314682,5243.97705078125,1.0,0.5243977308273315,4596.41650390625,0.9319000244140624,0.11986133456230164,0.9319000244140624,132,132,0.4596416652202606,1.6224999853875488e-05,1055,{'runtime': 1932},1928.842254638672,0.940100073814392,1.0,PS-MAP,,4.180474502929713e-07
m35384pg,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.5,1,0.01876659073463233,199,199,1.9841997623443604,1667301758.3473923,0.09790000319480896,14899.3544921875,0.3925800025463104,1.4899355173110962,23025.7734375,0.6687000393867493,99209.9921875,0.6687000393867493,10,10,2.302577495574951,2.303058624267578,1007,{'runtime': 1821},1819.3912382125857,0.6731000542640686,0.3925800025463104,PS-MAP,,0.01876659073463233
svolzddy,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.003706050269448668,199,199,2.170695543289185,1667301751.6849675,0.7809000611305237,15523.2890625,0.2609799802303314,1.5523289442062378,15643.578125,0.7962000370025635,108534.78125,0.7962000370025635,188,188,1.564357876777649,2.1491894721984863,1023,{'runtime': 1837},1832.9305756092072,0.8043000102043152,0.2609799802303314,PS-MAP,,0.003706050269448668
pvv4upps,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,2.3560689191216017e-05,199,199,0.903728723526001,1667301605.1591468,0.8806000351905823,4419.8388671875,0.7762599587440491,0.4419839084148407,6148.11181640625,0.9021000266075134,45186.4375,0.9021000266075134,4,4,0.6148111820220947,9.755331120686606e-05,1005,{'runtime': 1720},1715.8236198425293,0.9051000475883484,0.7762599587440491,PS-MAP,,2.3560689191216017e-05
y3sjntbw,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.0013920948905602217,199,199,0.9330423474311828,1667301612.346947,0.8867000341415405,4366.8896484375,0.781499981880188,0.4366889894008637,4440.3818359375,0.9070000648498536,46652.1171875,0.9070000648498536,79,79,0.4440382122993469,0.0035421105567365885,1025,{'runtime': 1845},1840.1772639751432,0.9101000428199768,0.781499981880188,PS-MAP,,0.0013920948905602217
4wroac2k,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,3.889431620785736e-06,199,199,2.171428918838501,1667301474.2663682,0.3314000070095062,15098.0751953125,0.26027998328208923,1.509807586669922,51185.01953125,0.8277000188827515,108571.4453125,0.8277000188827515,3,3,5.118502140045166,1.176217665488366e-05,1005,{'runtime': 1770},1764.7888140678406,0.8336000442504883,0.26027998328208923,PS-MAP,,3.889431620785736e-06
rxenkgyx,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.08116993683207162,199,199,2.303666114807129,1667301337.887711,0.09740000218153,23036.361328125,0.10043999552726746,2.303636312484741,23026.275390625,0.10000000149011612,115183.3046875,0.10000000149011612,4,4,2.3026275634765625,2.3021392822265625,1005,{'runtime': 1741},1738.15074801445,0.10740000754594804,0.10043999552726746,PS-MAP,,0.08116993683207162
x9s7stkp,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.06686881418148256,199,199,2.303811550140381,1667301407.272455,0.09520000219345091,23038.578125,0.09973999857902528,2.3038578033447266,23027.533203125,0.10000000149011612,115190.578125,0.10000000149011612,12,12,2.302753448486328,2.3029041290283203,1011,{'runtime': 1813},1807.6463720798492,0.10740000754594804,0.09973999857902528,PS-MAP,,0.06686881418148256
fg9mt9p3,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,9.005632736696651e-05,199,199,0.00010082188964588568,1667301420.9832008,0.9373000264167786,3503.854736328125,1.0,0.35038548707962036,3209.21044921875,0.9351000189781188,5.041094779968262,0.9351000189781188,124,124,0.32092106342315674,0.0001928853307617828,1033,{'runtime': 1890},1887.8628387451172,0.9385000467300416,1.0,PS-MAP,,9.005632736696651e-05
ezo9tmya,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.00369084665057302,199,199,0.8858707547187805,1667301423.399469,0.8243000507354736,4572.876953125,0.7875199913978577,0.4572877287864685,6873.15869140625,0.8959000706672668,44293.5390625,0.8959000706672668,160,160,0.6873158812522888,0.021989285945892337,1047,{'runtime': 1917},1914.755792617798,0.9083000421524048,0.7875199913978577,PS-MAP,,0.00369084665057302
qbc1a2gd,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.1148687121194192,199,199,2.303159236907959,1667301299.1492736,0.09790000319480896,23031.28125,0.09865999966859818,2.303128242492676,23027.138671875,0.10000000149011612,115157.9609375,0.10000000149011612,30,30,2.3027138710021973,2.303117275238037,1009,{'runtime': 1802},1797.8325145244598,0.10740000754594804,0.09865999966859818,PS-MAP,,0.1148687121194192
n8n7jsb9,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.5,1,4.067421504166447e-07,199,199,1.7033557891845703,1667301179.01919,0.6773000359535217,8310.9111328125,0.5130000114440918,0.8310911655426025,23769.802734375,0.8822000622749329,85167.7890625,0.8822000622749329,3,3,2.3769803047180176,1.2585949662025088e-05,1005,{'runtime': 1743},1740.736112117767,0.8867000341415405,0.5130000114440918,PS-MAP,,4.067421504166447e-07
vcwsr2c0,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,2.553318821778582e-06,199,199,2.1848978996276855,1667301195.7550254,0.3359000086784363,15774.2255859375,0.2553199827671051,1.5774226188659668,50660.19921875,0.8194000124931335,109244.8984375,0.8194000124931335,2,2,5.0660200119018555,2.549888813518919e-05,1005,{'runtime': 1771},1765.7046003341677,0.8312000632286072,0.2553199827671051,PS-MAP,,2.553318821778582e-06
3u535onu,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.0026116960443986945,199,199,0.8702561259269714,1667301321.6392078,0.8759000301361084,4393.826171875,0.793999969959259,0.4393826425075531,4534.236328125,0.9005000591278076,43512.80859375,0.9005000591278076,139,139,0.4534236490726471,0.006165294907987118,1025,{'runtime': 1947},1943.7796149253843,0.9100000262260436,0.793999969959259,PS-MAP,,0.0026116960443986945
21beqx42,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,1,0.27288467565955943,199,199,2.3030450344085693,1667301093.1802375,0.09740000218153,23031.486328125,0.09845999628305437,2.3031487464904785,23026.361328125,0.10000000149011612,115152.25,0.10000000149011612,1,1,2.30263614654541,2.3027946949005127,1003,{'runtime': 1728},1723.9606335163116,0.10740000754594804,0.09845999628305437,PS-MAP,,0.27288467565955943
tng5lomz,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.5,1,1.281685478861678e-06,199,199,1.7069194316864014,1667301157.2940946,0.6728000044822693,9080.2314453125,0.5150200128555298,0.9080231785774232,23523.458984375,0.8883000612258911,85345.9765625,0.8883000612258911,3,3,2.3523459434509277,1.0261032002745196e-05,1007,{'runtime': 1809},1804.4777765274048,0.8946000337600708,0.5150200128555298,PS-MAP,,1.281685478861678e-06
xhuwvjtl,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.26932507799992833,199,199,2.3027615547180176,1667301066.8247194,0.09450000524520874,23027.50390625,0.09851999580860138,2.302750587463379,23026.677734375,0.10000000149011612,115138.078125,0.10000000149011612,29,29,2.3026678562164307,2.3026556968688965,1007,{'runtime': 1792},1787.1820633411407,0.10740000754594804,0.09851999580860138,PS-MAP,,0.26932507799992833
w1nkvqa4,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,9.395670761923024e-05,199,199,0.8757745027542114,1667301029.1214912,0.893500030040741,4248.97021484375,0.783840000629425,0.4248970448970794,4497.5771484375,0.9069000482559204,43788.7265625,0.9069000482559204,5,5,0.4497577250003814,0.0004648870672099292,1011,{'runtime': 1802},1801.0606002807615,0.9088000655174256,0.783840000629425,PS-MAP,,9.395670761923024e-05
qhjow5id,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.0,1,0.006556320757141546,199,199,0.07023432105779648,1667301098.572353,0.9185000658035278,2783.50439453125,0.9851799607276917,0.27835044264793396,2587.87158203125,0.9121000170707704,3511.716064453125,0.9121000170707704,196,196,0.2587871849536896,0.08040527999401093,1049,{'runtime': 1889},1885.168168783188,0.9203000664711,0.9851799607276917,PS-MAP,,0.006556320757141546
j3fs3con,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,1,0.0001193263580263532,199,199,0.7823231816291809,1667300985.9977236,0.896600067615509,4498.810546875,0.8022599816322327,0.44988107681274414,4437.421875,0.907200038433075,39116.16015625,0.907200038433075,7,7,0.44374221563339233,0.0006237025372684002,1009,{'runtime': 1814},1810.4932136535645,0.9099000692367554,0.8022599816322327,PS-MAP,,0.0001193263580263532
