run_id,ce_loss,step,dataset,method
5,1.2967685,46.0,cifar10,lmap
5,1.5762866,48.0,cifar10,lmap
5,1.867483,50.0,cifar10,lmap
6,2.1206615,-50.0,cifar10,lmap
6,1.8068345,-48.0,cifar10,lmap
6,1.5034474,-46.0,cifar10,lmap
6,1.2105372,-44.0,cifar10,lmap
6,0.9364552,-42.0,cifar10,lmap
6,0.6932587,-40.0,cifar10,lmap
6,0.49102584,-38.0,cifar10,lmap
6,0.33551258,-36.0,cifar10,lmap
6,0.22321667,-34.0,cifar10,lmap
6,0.14545219,-32.0,cifar10,lmap
6,0.09286072,-30.0,cifar10,lmap
6,0.057993464,-28.0,cifar10,lmap
6,0.03537433,-26.0,cifar10,lmap
6,0.021127582,-24.0,cifar10,lmap
6,0.012377175,-22.0,cifar10,lmap
6,0.007190693,-20.0,cifar10,lmap
6,0.0042188023,-18.0,cifar10,lmap
6,0.0025487524,-16.0,cifar10,lmap
6,0.0016142995,-14.0,cifar10,lmap
6,0.0010824002,-12.0,cifar10,lmap
6,0.00077593396,-10.0,cifar10,lmap
6,0.00059489696,-8.0,cifar10,lmap
6,0.00048676974,-6.0,cifar10,lmap
6,0.0004240721,-4.0,cifar10,lmap
6,0.0003919763,-2.0,cifar10,lmap
6,0.00038398392,0.0,cifar10,lmap
6,0.00039805582,2.0,cifar10,lmap
6,0.00043681735,4.0,cifar10,lmap
6,0.00050883,6.0,cifar10,lmap
6,0.0006313801,8.0,cifar10,lmap
6,0.0008354139,10.0,cifar10,lmap
6,0.0011716217,12.0,cifar10,lmap
6,0.0017232748,14.0,cifar10,lmap
6,0.0026402827,16.0,cifar10,lmap
6,0.0041953595,18.0,cifar10,lmap
6,0.0068809204,20.0,cifar10,lmap
6,0.011564721,22.0,cifar10,lmap
6,0.019660465,24.0,cifar10,lmap
6,0.033404727,26.0,cifar10,lmap
6,0.056176826,28.0,cifar10,lmap
6,0.09272205,30.0,cifar10,lmap
6,0.14923368,32.0,cifar10,lmap
6,0.23277728,34.0,cifar10,lmap
6,0.35028422,36.0,cifar10,lmap
6,0.50750345,38.0,cifar10,lmap
6,0.70684326,40.0,cifar10,lmap
6,0.9455809,42.0,cifar10,lmap
6,1.216756,44.0,cifar10,lmap
6,1.5103797,46.0,cifar10,lmap
6,1.8169743,48.0,cifar10,lmap
6,2.1316936,50.0,cifar10,lmap
7,1.6839694,-50.0,cifar10,lmap
7,1.4172653,-48.0,cifar10,lmap
7,1.1588094,-46.0,cifar10,lmap
7,0.91587764,-44.0,cifar10,lmap
7,0.6971455,-42.0,cifar10,lmap
7,0.51009715,-40.0,cifar10,lmap
7,0.3587981,-38.0,cifar10,lmap
7,0.24287632,-36.0,cifar10,lmap
7,0.15867433,-34.0,cifar10,lmap
7,0.10046523,-32.0,cifar10,lmap
7,0.0620218,-30.0,cifar10,lmap
7,0.037563335,-28.0,cifar10,lmap
7,0.022488441,-26.0,cifar10,lmap
7,0.013420317,-24.0,cifar10,lmap
7,0.008053005,-22.0,cifar10,lmap
7,0.004915844,-20.0,cifar10,lmap
7,0.0030825897,-18.0,cifar10,lmap
7,0.0020055478,-16.0,cifar10,lmap
7,0.0013632362,-14.0,cifar10,lmap
7,0.00097090955,-12.0,cifar10,lmap
7,0.000728432,-10.0,cifar10,lmap
7,0.00057701656,-8.0,cifar10,lmap
7,0.00048240385,-6.0,cifar10,lmap
7,0.00042505277,-4.0,cifar10,lmap
7,0.00039410827,-2.0,cifar10,lmap
7,0.00038398392,0.0,cifar10,lmap
7,0.00039299316,2.0,cifar10,lmap
7,0.00042367203,4.0,cifar10,lmap
7,0.00048301357,6.0,cifar10,lmap
7,0.00058474013,8.0,cifar10,lmap
7,0.0007551991,10.0,cifar10,lmap
7,0.0010413585,12.0,cifar10,lmap
7,0.0015254446,14.0,cifar10,lmap
7,0.0023600024,16.0,cifar10,lmap
7,0.0038117864,18.0,cifar10,lmap
7,0.0063386266,20.0,cifar10,lmap
7,0.0106945615,22.0,cifar10,lmap
7,0.018086452,24.0,cifar10,lmap
7,0.030422416,26.0,cifar10,lmap
7,0.050493643,28.0,cifar10,lmap
7,0.08217326,30.0,cifar10,lmap
7,0.13043435,32.0,cifar10,lmap
7,0.20158908,34.0,cifar10,lmap
7,0.3025223,36.0,cifar10,lmap
7,0.4398068,38.0,cifar10,lmap
7,0.6180127,40.0,cifar10,lmap
7,0.83892906,42.0,cifar10,lmap
7,1.1012081,44.0,cifar10,lmap
7,1.4010342,46.0,cifar10,lmap
7,1.7335843,48.0,cifar10,lmap
7,2.0952723,50.0,cifar10,lmap
8,2.1760175,-50.0,cifar10,lmap
8,1.8041631,-48.0,cifar10,lmap
8,1.451276,-46.0,cifar10,lmap
8,1.1289424,-44.0,cifar10,lmap
8,0.84839904,-42.0,cifar10,lmap
8,0.6158958,-40.0,cifar10,lmap
8,0.43186724,-38.0,cifar10,lmap
8,0.29299855,-36.0,cifar10,lmap
8,0.1927264,-34.0,cifar10,lmap
8,0.123000234,-32.0,cifar10,lmap
8,0.076327324,-30.0,cifar10,lmap
8,0.046259087,-28.0,cifar10,lmap
8,0.0275168,-26.0,cifar10,lmap
8,0.016090235,-24.0,cifar10,lmap
8,0.009311776,-22.0,cifar10,lmap
