run_id,ce_loss,step,dataset,method
15,0.9870951,18.0,fmnist,ps
15,1.4229894,20.0,fmnist,ps
16,1.4396309,-20.0,fmnist,ps
16,1.0166395,-18.0,fmnist,ps
16,0.6250756,-16.0,fmnist,ps
16,0.33064118,-14.0,fmnist,ps
16,0.15593722,-12.0,fmnist,ps
16,0.075658515,-10.0,fmnist,ps
16,0.046345692,-8.0,fmnist,ps
16,0.037180994,-6.0,fmnist,ps
16,0.034751423,-4.0,fmnist,ps
16,0.034665484,-2.0,fmnist,ps
16,0.03492992,0.0,fmnist,ps
16,0.034995876,2.0,fmnist,ps
16,0.03494754,4.0,fmnist,ps
16,0.03638946,6.0,fmnist,ps
16,0.04330436,8.0,fmnist,ps
16,0.0682309,10.0,fmnist,ps
16,0.14412642,12.0,fmnist,ps
16,0.33290046,14.0,fmnist,ps
16,0.6899985,16.0,fmnist,ps
16,1.2044586,18.0,fmnist,ps
16,1.8212154,20.0,fmnist,ps
17,1.6974233,-20.0,fmnist,ps
17,1.1210452,-18.0,fmnist,ps
17,0.64602995,-16.0,fmnist,ps
17,0.3193907,-14.0,fmnist,ps
17,0.14266893,-12.0,fmnist,ps
17,0.06853202,-10.0,fmnist,ps
17,0.043623447,-8.0,fmnist,ps
17,0.036609165,-6.0,fmnist,ps
17,0.034996256,-4.0,fmnist,ps
17,0.03497915,-2.0,fmnist,ps
17,0.03492992,0.0,fmnist,ps
17,0.03461768,2.0,fmnist,ps
17,0.03459812,4.0,fmnist,ps
17,0.036494367,6.0,fmnist,ps
17,0.044321485,8.0,fmnist,ps
17,0.06956289,10.0,fmnist,ps
17,0.13920203,12.0,fmnist,ps
17,0.29679278,14.0,fmnist,ps
17,0.5759787,16.0,fmnist,ps
17,0.94851315,18.0,fmnist,ps
17,1.3343053,20.0,fmnist,ps
18,1.7619516,-20.0,fmnist,ps
18,1.2199903,-18.0,fmnist,ps
18,0.7249187,-16.0,fmnist,ps
18,0.35822615,-14.0,fmnist,ps
18,0.15674491,-12.0,fmnist,ps
18,0.073187254,-10.0,fmnist,ps
18,0.045394037,-8.0,fmnist,ps
18,0.03753391,-6.0,fmnist,ps
18,0.035681807,-4.0,fmnist,ps
18,0.035364002,-2.0,fmnist,ps
18,0.03492992,0.0,fmnist,ps
18,0.034127872,2.0,fmnist,ps
18,0.03356576,4.0,fmnist,ps
18,0.034975853,6.0,fmnist,ps
18,0.042694096,8.0,fmnist,ps
18,0.06992253,10.0,fmnist,ps
